============================================================
BRANPY AI — TREINO V2 (BPE Tokenizer)
============================================================
Tokenizador carregado: 16000 tokens
Pares Q/A únicos: 25645
Treino: 23080 | Validação: 2565
Dataset: 23080 exemplos, max_len=256
Batches por época: 2885
Modelo: 16.9M parâmetros, vocab=16000, d=384, layers=6, heads=6

Treinando 30 épocas...
============================================================
[13/30] 500/2885 | Loss: 1.7503 | ETA: 105.1min
[13/30] 600/2885 | Loss: 1.0006 | ETA: 100.5min
[13/30] 700/2885 | Loss: 0.8349 | ETA: 96.3min
[13/30] 800/2885 | Loss: 0.8784 | ETA: 92.0min
[13/30] 900/2885 | Loss: 0.9525 | ETA: 87.7min
[13/30] 1000/2885 | Loss: 0.7536 | ETA: 84.4min
[13/30] 1100/2885 | Loss: 0.9229 | ETA: 79.9min
[13/30] 1200/2885 | Loss: 2.4069 | ETA: 75.4min
[13/30] 1300/2885 | Loss: 1.0318 | ETA: 70.9min
[13/30] 1400/2885 | Loss: 2.2992 | ETA: 66.4min
[13/30] 1500/2885 | Loss: 1.0039 | ETA: 61.9min
[13/30] 1600/2885 | Loss: 1.1250 | ETA: 57.4min
[13/30] 1700/2885 | Loss: 1.0802 | ETA: 53.0min
[13/30] 1800/2885 | Loss: 2.6853 | ETA: 48.5min
[13/30] 1900/2885 | Loss: 2.3070 | ETA: 44.1min
[13/30] 2000/2885 | Loss: 0.8903 | ETA: 39.6min
[13/30] 2100/2885 | Loss: 0.9047 | ETA: 35.1min
[13/30] 2200/2885 | Loss: 2.5251 | ETA: 30.6min
[13/30] 2300/2885 | Loss: 0.9217 | ETA: 26.1min
[13/30] 2400/2885 | Loss: 0.8089 | ETA: 21.7min
[13/30] 2500/2885 | Loss: 2.3667 | ETA: 17.2min
[13/30] 2600/2885 | Loss: 1.9066 | ETA: 12.7min
[13/30] 2700/2885 | Loss: 0.9074 | ETA: 8.2min
[13/30] 2800/2885 | Loss: 0.9669 | ETA: 3.8min

Época 13 | Loss: 1.3762 | Tempo: 129.1min
  Teste: o que e inteligencia artificial -> P : o que e inteligencia artificial R : absorb Bach [ K falhas oportunidades oportunidades tiliz tiliz tiliz tiliz acord
  Best Loss: 1.3762

[14/30] 0/2885 | Loss: 0.9301 | ETA: 0.0min
[14/30] 100/2885 | Loss: 2.1669 | ETA: 122.4min
[14/30] 200/2885 | Loss: 0.7215 | ETA: 119.1min
[14/30] 300/2885 | Loss: 0.9015 | ETA: 114.8min
[14/30] 400/2885 | Loss: 0.7592 | ETA: 110.2min
[14/30] 500/2885 | Loss: 1.1054 | ETA: 105.6min
[14/30] 600/2885 | Loss: 0.9344 | ETA: 101.2min
[14/30] 700/2885 | Loss: 0.8864 | ETA: 96.8min
[14/30] 800/2885 | Loss: 1.4130 | ETA: 92.5min
[14/30] 900/2885 | Loss: 0.8234 | ETA: 88.1min
[14/30] 1000/2885 | Loss: 1.3834 | ETA: 83.6min
[14/30] 1100/2885 | Loss: 0.6864 | ETA: 79.2min
[14/30] 1200/2885 | Loss: 1.3723 | ETA: 74.7min
[14/30] 1300/2885 | Loss: 2.0453 | ETA: 70.3min
[14/30] 1400/2885 | Loss: 2.5700 | ETA: 65.8min
[14/30] 1500/2885 | Loss: 0.9808 | ETA: 61.3min
[14/30] 1600/2885 | Loss: 2.5138 | ETA: 56.9min
[14/30] 1700/2885 | Loss: 1.7609 | ETA: 149.5min
[14/30] 1800/2885 | Loss: 0.8897 | ETA: 131.9min
[14/30] 1900/2885 | Loss: 1.1582 | ETA: 115.7min
[14/30] 2000/2885 | Loss: 0.8323 | ETA: 100.7min
[14/30] 2100/2885 | Loss: 0.8261 | ETA: 86.7min
[14/30] 2200/2885 | Loss: 0.9125 | ETA: 73.6min
[14/30] 2300/2885 | Loss: 0.7980 | ETA: 61.2min
[14/30] 2400/2885 | Loss: 1.0048 | ETA: 68.2min
[14/30] 2500/2885 | Loss: 2.1844 | ETA: 52.8min
